	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_model__n_estimators	param_model__max_features	param_model__max_depth	params	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy
0	7.689245629310608	0.19566379176121437	0.08269424438476562	0.00694281113709447	377	sqrt	322	{'model__n_estimators': 377, 'model__max_features': 'sqrt', 'model__max_depth': 322}	0.5494505494505495	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6333333333333333	0.6666666666666666	0.5888888888888889	0.5333333333333333	0.5984493284493284	0.04232142590190563	95
1	11.811781191825867	0.1696196446010041	0.12286322116851807	0.010980725740209491	644	log2	455	{'model__n_estimators': 644, 'model__max_features': 'log2', 'model__max_depth': 455}	0.5604395604395604	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6555555555555556	0.6666666666666666	0.6	0.5222222222222223	0.6017704517704517	0.045133472370726346	24
2	7.712959504127502	0.09789145298382329	0.07982356548309326	0.0031529341249319333	377	sqrt	100	{'model__n_estimators': 377, 'model__max_features': 'sqrt', 'model__max_depth': 100}	0.5494505494505495	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6333333333333333	0.6666666666666666	0.5888888888888889	0.5333333333333333	0.5984493284493284	0.04232142590190563	95
3	9.5586332321167	0.22983996911457985	0.095271635055542	0.005280577091401189	466	sqrt	233	{'model__n_estimators': 466, 'model__max_features': 'sqrt', 'model__max_depth': 233}	0.5604395604395604	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6444444444444445	0.6666666666666666	0.5888888888888889	0.5222222222222223	0.5995482295482295	0.044058997935390636	87
4	10.044066381454467	0.2580135302309293	0.10923163890838623	0.009027811385206808	555	log2	411	{'model__n_estimators': 555, 'model__max_features': 'log2', 'model__max_depth': 411}	0.5604395604395604	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6666666666666666	0.6666666666666666	0.6	0.5222222222222223	0.6028815628815629	0.046558177500907565	16
5	3.6369065284729003	0.07857582010830295	0.051428604125976565	0.003696186676116265	200	log2	144	{'model__n_estimators': 200, 'model__max_features': 'log2', 'model__max_depth': 144}	0.5494505494505495	0.6263736263736264	0.5824175824175825	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6444444444444445	0.6555555555555556	0.6	0.5333333333333333	0.5995604395604396	0.04247400477582446	52
6	20.463789176940917	0.48817558422747	0.19933764934539794	0.014954462645002674	1000	sqrt	500	{'model__n_estimators': 1000, 'model__max_features': 'sqrt', 'model__max_depth': 500}	0.5494505494505495	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6333333333333333	0.6888888888888889	0.6	0.5111111111111111	0.5995604395604396	0.049722497975539584	52
7	16.628462147712707	0.31333902705104866	0.1626218318939209	0.01031373020975811	911	log2	100	{'model__n_estimators': 911, 'model__max_features': 'log2', 'model__max_depth': 100}	0.5494505494505495	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5555555555555556	0.6222222222222222	0.6555555555555556	0.6666666666666666	0.6	0.5222222222222223	0.6017826617826618	0.04499886321710533	19
8	20.260760998725893	0.34961328554158255	0.17898800373077392	0.011195569682767224	1000	sqrt	144	{'model__n_estimators': 1000, 'model__max_features': 'sqrt', 'model__max_depth': 144}	0.5494505494505495	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6333333333333333	0.6888888888888889	0.6	0.5111111111111111	0.5995604395604396	0.049722497975539584	52
9	16.558647990226746	0.44445102090626154	0.16161079406738282	0.008291604586622764	911	log2	277	{'model__n_estimators': 911, 'model__max_features': 'log2', 'model__max_depth': 277}	0.5494505494505495	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5555555555555556	0.6222222222222222	0.6555555555555556	0.6666666666666666	0.6	0.5222222222222223	0.6017826617826618	0.04499886321710533	19
10	5.228690433502197	0.11482898798227947	0.06370582580566406	0.0031231120553962557	288	log2	277	{'model__n_estimators': 288, 'model__max_features': 'log2', 'model__max_depth': 277}	0.5604395604395604	0.6153846153846154	0.5824175824175825	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6555555555555556	0.6444444444444445	0.6111111111111112	0.5333333333333333	0.6006715506715506	0.04088054499104369	27
11	16.73871240615845	0.36609713084507134	0.1525653123855591	0.011369355611254437	822	sqrt	500	{'model__n_estimators': 822, 'model__max_features': 'sqrt', 'model__max_depth': 500}	0.5494505494505495	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5555555555555556	0.6222222222222222	0.6333333333333333	0.6888888888888889	0.5888888888888889	0.5111111111111111	0.5995604395604396	0.04871920948485075	52
12	18.092862844467163	0.3791412346591737	0.17710347175598146	0.010651784386767777	1000	log2	233	{'model__n_estimators': 1000, 'model__max_features': 'log2', 'model__max_depth': 233}	0.5494505494505495	0.6153846153846154	0.5934065934065934	0.6373626373626373	0.5444444444444444	0.6222222222222222	0.6555555555555556	0.6888888888888889	0.6	0.5222222222222223	0.6028937728937729	0.04976436250731214	7
