	samples	labels	predictions	dairy, cattle	eel, aquatic products	feces, small ruminants	fresh meat, cattle	fresh meat, chicken	fresh meat, game	fresh meat, small ruminants	fresh meat, swine	fresh meat, turkey	herring, aquatic products	mackerel, aquatic products	processed meat, cattle	processed meat, chicken	processed meat, swine	processed meat, turkey	salmon, aquatic products	shrimp, aquatic products	spices/herbs/vegetables, plants	trout, aquatic products	experiment
0	L00666	processed meat, chicken	fresh meat, chicken	0.0	0.034722222222222224	0.0	0.0	0.8968309082892415	0.0	0.0	0.0	0.0	0.0	0.0	0.006944444444444444	0.05455798059964727	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	Source_2n1_up
1	L00743	fresh meat, chicken	fresh meat, cattle	0.0	0.0	0.003472222222222222	0.4618055555555556	0.003472222222222222	0.0	0.10416666666666667	0.0	0.0	0.0	0.0	0.2708333333333333	0.13194444444444445	0.0	0.0	0.006944444444444444	0.0	0.0	0.017361111111111112	Source_2n1_up
2	L00935	fresh meat, chicken	fresh meat, chicken	0.0	0.006944444444444444	0.0	0.0	0.7025462962962963	0.0	0.0	0.0	0.0	0.0	0.0	0.017361111111111112	0.26620370370370366	0.0	0.0	0.003472222222222222	0.0	0.003472222222222222	0.0	Source_2n1_up
3	L00996	fresh meat, chicken	fresh meat, chicken	0.0	0.034722222222222224	0.0	0.0	0.8968309082892415	0.0	0.0	0.0	0.0	0.0	0.0	0.006944444444444444	0.05455798059964727	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	Source_2n1_up
4	L00997	salmon, aquatic products	salmon, aquatic products	0.0	0.003472222222222222	0.0	0.003472222222222222	0.014423076923076924	0.0	0.003472222222222222	0.0	0.006944444444444444	0.0	0.0	0.0763888888888889	0.009882478632478632	0.0	0.0	0.875	0.0	0.0	0.006944444444444444	Source_2n1_up
5	L00999	fresh meat, chicken	fresh meat, chicken	0.0	0.006944444444444444	0.0	0.0	0.7060185185185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28009259259259256	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	Source_2n1_up
6	L01120	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.8958333333333334	0.013888888888888888	0.0	0.0	0.0	0.006944444444444444	0.0	0.0	0.010416666666666666	0.013888888888888888	0.0	0.0	0.003472222222222222	0.0	0.0	0.05555555555555555	Source_2n1_up
7	L01168	fresh meat, cattle	fresh meat, chicken	0.0	0.03125	0.0	0.0	0.9037753527336859	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.05455798059964727	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	Source_2n1_up
8	L01301	fresh meat, chicken	fresh meat, chicken	0.0	0.027777777777777776	0.0	0.0	0.8700810185185185	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.09519675925925924	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
9	L01307	fresh meat, chicken	fresh meat, chicken	0.0	0.010416666666666666	0.0	0.0	0.9607638888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028819444444444446	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
10	L01367	fresh meat, chicken	fresh meat, cattle	0.0	0.0	0.14583333333333334	0.4548611111111111	0.052083333333333336	0.0	0.0	0.0	0.0	0.0	0.0	0.3402777777777778	0.006944444444444444	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
11	L00289	trout, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.011372301445830858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03376658744305803	0.0	0.0	0.9409722222222222	0.0	0.0	0.013888888888888888	Source_2n1_up
12	L00304	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9826388888888888	0.0	0.0	0.017361111111111112	Source_2n1_up
13	L00465	processed meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.8015046296296295	0.041666666666666664	0.0	0.059027777777777776	0.0	0.0	0.0	0.0	0.08738425925925926	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	Source_2n1_up
14	L00488	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.9380787037037036	0.017361111111111112	0.0	0.006944444444444444	0.0	0.0	0.0	0.0	0.013310185185185185	0.0	0.003472222222222222	0.0	0.020833333333333332	0.0	0.0	0.0	Source_2n1_up
15	L00622	herring, aquatic products	herring, aquatic products	0.0	0.003472222222222222	0.0	0.0	0.1527777777777778	0.0	0.0	0.0	0.0	0.5416666666666666	0.013888888888888888	0.010416666666666666	0.21180555555555555	0.0	0.0	0.03125	0.0	0.034722222222222224	0.0	Source_2n1_up
16	L00636	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
17	L00673	processed meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.7303051448825094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26969485511748936	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
18	L00750	processed meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.7303051448825094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26969485511748936	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
19	L00760	mackerel, aquatic products	fresh meat, chicken	0.0	0.1909722222222222	0.0	0.0	0.40625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3819444444444444	0.0	0.020833333333333332	0.0	Source_2n1_up
20	L00813	processed meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.9340277777777778	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
21	L00860	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.9791666666666666	0.0	0.0	0.017361111111111112	Source_2n1_up
22	L00863	processed meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.9356316137566137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026173941798941797	0.034722222222222224	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	Source_2n1_up
23	L00889	processed meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.020833333333333332	0.8106617647058824	0.0	0.0	0.0	0.14930555555555555	0.0	0.0	0.0	0.001838235294117647	0.006944444444444444	0.0	0.0	0.0	0.010416666666666666	0.0	Source_2n1_up
24	L00908	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.7303051448825094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26969485511748936	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
25	L00917	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.059027777777777776	0.0	0.010416666666666666	0.003472222222222222	0.006944444444444444	0.16319444444444445	0.003472222222222222	0.0	0.0	0.0	0.003472222222222222	0.0	Source_2n1_up
26	L01104	fresh meat, chicken	fresh meat, chicken	0.0	0.024305555555555556	0.0	0.0	0.9319196428571428	0.0	0.0	0.0	0.017361111111111112	0.0	0.0	0.003472222222222222	0.01599702380952381	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	Source_2n1_up
27	L01197	fresh meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.0	0.3340682851099518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6624594926678254	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
28	L01299	fresh meat, cattle	herring, aquatic products	0.0	0.041666666666666664	0.0	0.006944444444444444	0.09375	0.0	0.003472222222222222	0.0	0.0	0.4305555555555556	0.0	0.003472222222222222	0.08333333333333333	0.0	0.0	0.013888888888888888	0.0	0.3159722222222222	0.006944444444444444	Source_2n1_up
29	L01409	fresh meat, chicken	fresh meat, chicken	0.0	0.003472222222222222	0.0	0.0	0.730324074074074	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.24884259259259256	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
30	L01730	fresh meat, chicken	fresh meat, chicken	0.0	0.020833333333333332	0.0	0.0	0.7821180555555556	0.0	0.0	0.0	0.11458333333333333	0.0	0.0	0.003472222222222222	0.07552083333333333	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
31	L00384	trout, aquatic products	salmon, aquatic products	0.0	0.010416666666666666	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	0.0	0.010416666666666666	0.013888888888888888	0.003472222222222222	0.0	0.0	0.003472222222222222	0.9340277777777778	0.0	0.0	0.017361111111111112	Source_2n1_up
32	L00416	feces, small ruminants	fresh meat, chicken	0.0	0.003472222222222222	0.020833333333333332	0.04861111111111111	0.6579663291868407	0.010416666666666666	0.020833333333333332	0.006944444444444444	0.003472222222222222	0.020833333333333332	0.005939327485380117	0.04513888888888889	0.029658564814814818	0.003472222222222222	0.06237510599834465	0.007949561403508772	0.013888888888888888	0.03125	0.006944444444444444	Source_2n1_up
33	L00451	fresh meat, turkey	fresh meat, turkey	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.9756944444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.006944444444444444	0.0	Source_2n1_up
34	L00866	fresh meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.006944444444444444	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.9791666666666666	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	Source_2n1_up
35	L00910	fresh meat, chicken	trout, aquatic products	0.0	0.0	0.034722222222222224	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.9513888888888888	Source_2n1_up
36	L01089	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.3868744488536155	0.010416666666666666	0.0	0.04861111111111111	0.0	0.0	0.0	0.0	0.5471533289241622	0.003472222222222222	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	Source_2n1_up
37	L01288	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.041666666666666664	0.39467592592592593	0.3791729229229229	0.006944444444444444	0.006944444444444444	0.0	0.004035285285285285	0.003472222222222222	0.002170138888888889	0.14699074074074076	0.0036599099099099094	0.0	0.005492992992992993	0.004774305555555556	0.0	0.0	0.0	Source_2n1_up
38	L01546	fresh meat, cattle	processed meat, chicken	0.0	0.003472222222222222	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6840277777777778	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
39	L01806	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9375	0.0	0.0	0.0	0.0017013888888888888	0.0	0.0	0.0	0.0	0.0	0.0017708333333333335	0.059027777777777776	0.0	0.0	0.0	Source_2n1_up
40	L00309	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.1388888888888889	0.18055555555555555	0.00706845238095238	0.017361111111111112	0.1388888888888889	0.0	0.003472222222222222	0.0	0.0	0.010416666666666666	0.1111111111111111	0.0	0.003348214285714286	0.3854166666666667	0.0	0.0	0.003472222222222222	Source_2n1_up
41	L00456	processed meat, turkey	processed meat, turkey	0.0	0.0	0.0	0.0	0.14112999592646552	0.0	0.0	0.0	0.12367235931225652	0.0	0.0	0.0	0.05571097292293112	0.0	0.679486671838347	0.0	0.0	0.0	0.0	Source_2n1_up
42	L00741	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.9447916666666667	0.013888888888888888	0.006944444444444444	0.006944444444444444	0.0	0.003472222222222222	0.0	0.0	0.010069444444444443	0.0	0.0	0.0	0.006944444444444444	0.0	0.006944444444444444	0.0	Source_2n1_up
43	L00950	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Source_2n1_up
44	L01053	fresh meat, cattle	mackerel, aquatic products	0.0	0.003472222222222222	0.05555555555555555	0.10694444444444445	0.1416793076793161	0.006944444444444444	0.010416666666666666	0.053730413105413107	0.006944444444444444	0.10069444444444445	0.18080967049464886	0.08402777777777777	0.08157242063492064	0.0018251424501424503	0.016331605019096605	0.0830792183942401	0.03125	0.027777777777777776	0.006944444444444444	Source_2n1_up
45	L01141	salmon, aquatic products	processed meat, chicken	0.0	0.12152777777777778	0.003472222222222222	0.024305555555555556	0.18620501983531954	0.0	0.006944444444444444	0.0	0.0008375974658869395	0.003472222222222222	0.0	0.11458333333333333	0.46561662402534115	0.0	0.014007425340119055	0.05555555555555555	0.0	0.003472222222222222	0.0	Source_2n1_up
46	L01310	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9895833333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	Source_2n1_up
47	L01776	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
48	L00654	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.003472222222222222	0.4826388888888889	0.06944444444444445	0.0	0.3090277777777778	0.0	0.0	0.0	0.0	0.09027777777777778	0.010416666666666666	0.0	0.0	0.003472222222222222	0.0	0.03125	0.0	Source_2n1_up
49	L00766	spices/herbs/vegetables, plants	processed meat, chicken	0.0	0.0	0.0	0.003472222222222222	0.003472222222222222	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.003472222222222222	0.6284722222222222	0.0	0.0	0.0	0.0	0.3576388888888889	0.0	Source_2n1_up
50	L01016	processed meat, cattle	processed meat, cattle	0.003472222222222222	0.0	0.003472222222222222	0.04513888888888889	0.08210241725866727	0.003472222222222222	0.04513888888888889	0.006944444444444444	0.010416666666666666	0.010416666666666666	0.006944444444444444	0.6805555555555556	0.03436710858585859	0.0	0.012002696377696378	0.027777777777777776	0.010416666666666666	0.010416666666666666	0.006944444444444444	Source_2n1_up
51	L01090	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
52	L01722	fresh meat, small ruminants	trout, aquatic products	0.0	0.0	0.3819444444444444	0.041666666666666664	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.003472222222222222	0.5486111111111112	Source_2n1_up
53	L00412	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.010416666666666666	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.9375	0.013888888888888888	0.0	0.0	0.003472222222222222	0.024305555555555556	0.0	0.0	Source_2n1_up
54	L00671	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.006944444444444444	0.03819444444444445	0.0	0.003472222222222222	0.0	0.0	0.0	0.9479166666666666	0.0	0.0	0.0	Source_2n1_up
55	L00896	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.9270833333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.017361111111111112	0.0	0.0	0.0	Source_2n1_up
56	L01857	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.7303051448825094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26969485511748936	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
57	L00943	processed meat, cattle	feces, small ruminants	0.09027777777777778	0.0	0.4791666666666667	0.006944444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4201388888888889	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
58	L00975	fresh meat, game	fresh meat, cattle	0.0	0.0	0.0	0.5416666666666666	0.041666666666666664	0.0	0.2465277777777778	0.0	0.0	0.003472222222222222	0.0	0.13541666666666666	0.0	0.0	0.0	0.003472222222222222	0.0	0.027777777777777776	0.0	Source_2n1_up
59	L01274	dairy, cattle	dairy, cattle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
60	L01326	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.1111111111111111	0.010416666666666666	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.8472222222222222	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
61	L01473	trout, aquatic products	trout, aquatic products	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.003472222222222222	0.0	0.9861111111111112	Source_2n1_up
62	L00375	fresh meat, turkey	fresh meat, turkey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9965277777777778	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
63	L00733	processed meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.0	0.2916666666666667	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.03819444444444445	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
64	L01272	fresh meat, chicken	herring, aquatic products	0.0	0.0	0.0	0.013888888888888888	0.010416666666666666	0.0	0.0	0.017361111111111112	0.0	0.9513888888888888	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
65	L00337	spices/herbs/vegetables, plants	fresh meat, chicken	0.006944444444444444	0.0	0.027777777777777776	0.06973379629629631	0.6388888888888888	0.024305555555555556	0.024305555555555556	0.0	0.0	0.0	0.0	0.1455439814814815	0.0364577300448948	0.0	0.015625603288438535	0.003472222222222222	0.003472222222222222	0.0	0.003472222222222222	Source_2n1_up
66	L00588	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.006944444444444444	0.4722222222222222	0.006944444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.3368055555555556	0.0	0.1736111111111111	0.0	Source_2n1_up
67	L00842	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.10416666666666667	0.0	0.0	0.10069444444444445	0.0	0.0	0.125	0.0	0.65625	0.0	0.0	0.0	0.006944444444444444	0.0	0.006944444444444444	0.0	Source_2n1_up
68	L01006	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.003472222222222222	0.0002670940170940171	0.9930555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0032051282051282055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
69	L00467	feces, small ruminants	fresh meat, cattle	0.125	0.0	0.25	0.3680555555555556	0.0	0.003472222222222222	0.003472222222222222	0.0	0.22569444444444445	0.0	0.0	0.0	0.0014655483405483405	0.0	0.005478896103896104	0.013888888888888888	0.0	0.003472222222222222	0.0	Source_2n1_up
70	L01010	mackerel, aquatic products	spices/herbs/vegetables, plants	0.003472222222222222	0.0	0.003472222222222222	0.24305555555555555	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.006944444444444444	0.0006751543209876543	0.0	0.002797067901234568	0.027777777777777776	0.0	0.7083333333333334	0.0	Source_2n1_up
71	L00380	salmon, aquatic products	salmon, aquatic products	0.0	0.0	0.003472222222222222	0.003472222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9930555555555556	0.0	0.0	0.0	Source_2n1_up
72	L01792	herring, aquatic products	fresh meat, cattle	0.0	0.003472222222222222	0.027777777777777776	0.7604166666666666	0.006944444444444444	0.1076388888888889	0.0625	0.0	0.0	0.0	0.0	0.003472222222222222	0.017361111111111112	0.0	0.0	0.006944444444444444	0.003472222222222222	0.0	0.0	Source_2n1_up
73	L00871	processed meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.7371527777777778	0.006944444444444444	0.0	0.0	0.052083333333333336	0.0	0.0	0.0	0.17604166666666668	0.010416666666666666	0.0	0.0	0.006944444444444444	0.010416666666666666	0.0	0.0	Source_2n1_up
74	L01803	fresh meat, swine	fresh meat, chicken	0.0	0.0	0.003472222222222222	0.2604166666666667	0.3715277777777778	0.0	0.003472222222222222	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09027777777777778	0.0	0.0	0.24305555555555555	Source_2n1_up
75	L01808	shrimp, aquatic products	spices/herbs/vegetables, plants	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Source_2n1_up
76	L01629	trout, aquatic products	trout, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38262938265354746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6173706173464523	Source_2n1_up
77	L01645	trout, aquatic products	trout, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Source_2n1_up
78	L01688	trout, aquatic products	trout, aquatic products	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38262938265354746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6173706173464523	Source_2n1_up
79	L01817	eel, aquatic products	eel, aquatic products	0.0	0.9513888888888888	0.0	0.0	0.0	0.0	0.04513888888888889	0.0	0.0	0.0	0.0	0.0	0.0010080645161290322	0.0	0.0024641577060931902	0.0	0.0	0.0	0.0	Source_2n1_up
80	L01830	herring, aquatic products	herring, aquatic products	0.003472222222222222	0.0	0.04513888888888889	0.09722222222222222	0.14817826106587154	0.0	0.017361111111111112	0.017361111111111112	0.003472222222222222	0.3090277777777778	0.011979032240719233	0.09027777777777778	0.09736276455026456	0.0	0.04265341882830836	0.05052096775928076	0.006944444444444444	0.034722222222222224	0.024305555555555556	Source_2n1_up
81	L01836	fresh meat, chicken	fresh meat, chicken	0.0	0.006944444444444444	0.0	0.003472222222222222	0.65625	0.0	0.0	0.0	0.09722222222222222	0.0	0.0	0.0	0.2326388888888889	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
82	L00444	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
83	L00508	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.0355324074074074	0.006944444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.9540509259259259	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
84	L00676	processed meat, chicken	fresh meat, cattle	0.0	0.0	0.0	0.3151041666666667	0.08333333333333333	0.0	0.052083333333333336	0.009309027424226995	0.0	0.006944444444444444	0.0625	0.025173611111111112	0.003472222222222222	0.021940972575773002	0.0	0.1527777777777778	0.003472222222222222	0.0	0.2638888888888889	Source_2n1_up
85	L00685	herring, aquatic products	fresh meat, cattle	0.0	0.0	0.0	0.4826388888888889	0.13541666666666666	0.0	0.010416666666666666	0.0030458271236959763	0.0	0.0	0.0	0.003472222222222222	0.003472222222222222	0.0038986173207484686	0.0	0.06597222222222222	0.0	0.0	0.2916666666666667	Source_2n1_up
86	L01156	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.1452932098765432	0.8287037037037037	0.0	0.0	0.0	0.0	0.0	0.0	0.02253086419753086	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
87	L01183	processed meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.4919963524130193	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.5045314253647586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
88	L01259	processed meat, swine	fresh meat, cattle	0.0	0.0	0.003472222222222222	0.4058159722222222	0.19444444444444445	0.0	0.0625	0.015116127973468285	0.003472222222222222	0.003472222222222222	0.006944444444444444	0.00043402777777777775	0.0	0.01960609424875394	0.0	0.2465277777777778	0.0	0.0	0.03819444444444445	Source_2n1_up
89	L01493	fresh meat, cattle	processed meat, swine	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.04513888888888889	0.003034898606383288	0.0	0.0	0.0	0.010416666666666666	0.0	0.9309928791713945	0.0	0.0	0.0	0.0	0.006944444444444444	Source_2n1_up
90	L01547	fresh meat, cattle	processed meat, swine	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.04513888888888889	0.003034898606383288	0.0	0.0	0.0	0.010416666666666666	0.0	0.9309928791713945	0.0	0.0	0.0	0.0	0.006944444444444444	Source_2n1_up
0	L00351	spices/herbs/vegetables, plants	spices/herbs/vegetables, plants	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006944444444444444	0.0	0.0	0.0	0.0	0.9930555555555556	0.0	Source_2n1_up
1	L00363	processed meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.5558614417989417	0.03819444444444445	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.3677496693121693	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
2	L00688	processed meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.6421981737851835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3578018262148166	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
3	L00747	fresh meat, turkey	processed meat, turkey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31422274940070993	0.0	0.0	0.0	0.0	0.0	0.68577725059929	0.0	0.0	0.0	0.0	Source_2n1_up
4	L00879	processed meat, chicken	processed meat, chicken	0.0	0.0	0.0	0.0	0.0665210845984811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9334789154015185	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
5	L01009	processed meat, cattle	processed meat, cattle	0.0	0.0	0.013888888888888888	0.3020833333333333	0.3090277777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.3680555555555556	0.006944444444444444	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
6	L01029	fresh meat, chicken	fresh meat, chicken	0.0	0.0	0.0	0.0	0.6421981737851835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3578018262148166	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
7	L01046	fresh meat, cattle	processed meat, cattle	0.0	0.0	0.0	0.36863425925925924	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	0.0	0.6278935185185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2n1_up
8	L01061	fresh meat, cattle	fresh meat, cattle	0.0	0.0	0.0	0.9618055555555556	0.024305555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	0.003472222222222222	0.0	0.0	0.0	Source_2n1_up
